loan_id,applicant_group,annual_income,loan_amount,dti_ratio,credit_score,employment_years,region,defaulted
LN001418,B,41882.0,8275.0,0.2851,691,6.3,Central,0
LN001419,B,86947.0,25861.0,0.3219,659,1.3,Central,0
LN001420,A,72382.0,10951.0,0.1685,783,2.6,Central,0
LN001421,B,23715.0,4000.0,0.1575,705,6.1,North,0
LN001422,A,99843.0,25366.0,0.2949,771,2.8,Central,0
LN001423,A,66843.0,20226.0,0.3189,656,5.6,North,1
LN001424,A,63094.0,4000.0,0.065,730,3.3,Central,0
LN001425,A,114474.0,30759.0,0.1897,674,5.9,Central,0
LN001426,B,67826.0,22935.0,0.3717,572,6.3,South,1
LN001427,A,58398.0,15095.0,0.1957,819,1.2,North,0
LN001428,A,109088.0,33980.0,0.2999,749,5.1,Central,0
LN001429,A,63655.0,9873.0,0.1405,684,2.4,North,0
LN001430,B,68704.0,31172.0,0.4251,678,4.2,Central,0
LN001431,B,58280.0,4000.0,0.0848,623,2.3,Central,0
LN001432,A,110679.0,33382.0,0.2902,758,4.5,Central,0
LN001433,A,115392.0,29054.0,0.2341,654,13.3,South,0
LN001434,B,61607.0,22297.0,0.3487,671,2.0,North,0
LN001435,A,68395.0,24008.0,0.4035,850,8.4,Central,0
LN001436,A,57370.0,14671.0,0.3153,774,5.2,South,0
LN001437,A,68647.0,10354.0,0.1807,680,2.7,South,0
LN001438,B,95675.0,29688.0,0.3497,643,5.8,North,0
LN001439,B,86973.0,39023.0,0.4372,743,6.3,Central,0
LN001440,B,109200.0,50856.0,0.5475,596,5.1,Central,1
LN001441,A,102957.0,19943.0,0.2602,742,8.9,Central,0
LN001442,A,93649.0,38953.0,0.4535,687,1.7,North,1
LN001443,A,58790.0,16547.0,0.2812,698,5.0,North,1
LN001444,B,60647.0,8065.0,0.1866,709,3.6,North,0
LN001445,A,124986.0,35065.0,0.2616,772,4.9,Central,0
LN001446,B,58865.0,17349.0,0.295,731,5.7,Central,0
LN001447,A,90204.0,23768.0,0.2181,688,7.2,South,0
LN001448,A,78187.0,21805.0,0.2507,761,24.5,South,0
LN001449,A,96500.0,28064.0,0.2504,744,3.6,Central,0
LN001450,A,76694.0,30377.0,0.3522,655,9.0,South,0
LN001451,A,77657.0,21058.0,0.3083,776,9.6,Central,0
LN001452,B,71679.0,23340.0,0.2567,644,8.7,Central,0
LN001453,A,36206.0,14056.0,0.3352,735,5.1,North,0
LN001454,B,64624.0,18791.0,0.2542,678,7.8,North,1
LN001455,A,47338.0,10505.0,0.2889,749,4.2,South,0
LN001456,A,78155.0,35353.0,0.4819,634,7.2,North,1
LN001457,A,30096.0,15557.0,0.5397,718,4.5,South,0
LN001458,A,79176.0,16321.0,0.2104,689,17.1,Central,0
LN001459,A,65321.0,12629.0,0.1873,758,6.9,Central,0
LN001460,A,87191.0,27605.0,0.2726,753,3.3,North,0
LN001461,B,71118.0,6063.0,0.0906,610,7.3,North,0
LN001462,A,80141.0,20600.0,0.2154,723,3.7,North,0
LN001463,A,72843.0,32585.0,0.4843,744,4.2,North,0
LN001464,B,46974.0,16884.0,0.3871,628,6.9,Central,0
LN001465,A,76343.0,6630.0,0.0733,689,4.8,North,0
LN001466,B,39687.0,14884.0,0.3571,730,6.0,North,0
LN001467,A,92389.0,29531.0,0.3153,736,6.3,South,0
LN001468,B,52529.0,23863.0,0.4635,572,4.1,South,0
LN001469,A,96306.0,26494.0,0.2346,686,4.9,Central,0
LN001470,A,60584.0,20270.0,0.3215,599,5.6,North,0
LN001471,B,76874.0,26811.0,0.3814,654,6.8,North,0
LN001472,A,124765.0,21248.0,0.1323,632,8.5,Central,0
LN001473,A,121524.0,10013.0,0.1284,773,9.0,Central,0
LN001474,A,115471.0,42267.0,0.3819,717,7.7,North,1
LN001475,A,103765.0,14294.0,0.1594,649,3.5,Central,0
LN001476,A,63312.0,19406.0,0.3578,685,5.8,North,0
LN001477,A,94960.0,22801.0,0.1438,714,2.3,South,0
LN001478,A,117012.0,46016.0,0.3531,744,2.1,North,0
LN001479,A,41467.0,22287.0,0.4902,634,1.8,Central,1
LN001480,A,99774.0,13090.0,0.2076,586,7.9,Central,0
LN001481,B,60144.0,25475.0,0.3832,661,7.1,North,0
LN001482,A,27139.0,9654.0,0.3858,728,0.9,Central,1
LN001483,A,119520.0,33805.0,0.2123,533,3.7,North,0
LN001484,B,60811.0,19790.0,0.3158,630,5.2,South,0
LN001485,A,99904.0,31425.0,0.3116,796,2.0,North,0
LN001486,A,85969.0,15933.0,0.1719,754,3.6,North,0
LN001487,A,59854.0,22987.0,0.3506,617,3.7,Central,0
LN001488,A,81267.0,14934.0,0.2104,679,3.0,South,0
LN001489,A,89895.0,6223.0,0.03,619,4.9,North,0
LN001490,A,80499.0,34795.0,0.4966,772,10.2,Central,0
LN001491,A,119019.0,60484.0,0.4788,680,3.9,Central,1
LN001492,A,100961.0,17802.0,0.2092,749,0.8,Central,0
LN001493,B,42668.0,5349.0,0.1003,674,4.0,Central,0
LN001494,B,90543.0,24002.0,0.2528,643,9.5,South,0
LN001495,B,22000.0,10891.0,0.43,716,10.7,South,1
LN001496,A,70550.0,21223.0,0.234,723,6.3,North,0
LN001497,A,84686.0,21812.0,0.2851,770,2.0,Central,0
LN001498,A,112338.0,40728.0,0.431,788,1.4,North,0
LN001499,A,63105.0,25917.0,0.4377,604,3.1,Central,1
LN001500,A,40556.0,28207.0,0.7016,693,1.5,Central,0
LN001501,A,60978.0,14205.0,0.2226,609,2.2,Central,0
LN001502,B,27139.0,8003.0,0.2417,694,7.7,North,0
LN001503,B,53919.0,15743.0,0.272,716,3.0,North,0
LN001504,A,101483.0,44758.0,0.4684,728,12.4,Central,0
LN001505,A,64423.0,20638.0,0.2992,755,3.5,Central,0
LN001506,A,85925.0,42273.0,0.4754,685,2.1,Central,0
LN001507,B,46946.0,19292.0,0.468,716,4.3,North,1
LN001508,B,81279.0,30141.0,0.4115,618,7.3,Central,0
LN001509,A,111254.0,48398.0,0.4446,744,1.7,North,0
LN001510,B,22000.0,7281.0,0.3352,640,2.3,North,0
LN001511,A,101284.0,17854.0,0.2102,744,17.3,Central,0
LN001512,A,106144.0,28612.0,0.3036,678,3.8,South,0
LN001513,A,118963.0,37021.0,0.3131,776,3.3,Central,0
LN001514,A,79638.0,32998.0,0.4903,769,11.6,North,0
LN001515,B,85809.0,30692.0,0.3637,765,4.5,North,0
LN001516,A,111105.0,30104.0,0.2829,634,1.5,Central,1
LN001517,A,115770.0,34561.0,0.2837,674,3.4,Central,0
LN001518,A,78102.0,21169.0,0.2862,595,15.6,Central,0
LN001519,A,123739.0,24487.0,0.1729,772,14.8,Central,0
LN001520,A,69120.0,32396.0,0.4878,672,2.5,North,1
LN001521,A,74016.0,15695.0,0.2125,726,6.0,Central,0
LN001522,A,87031.0,24859.0,0.3152,645,3.7,South,0
LN001523,A,106632.0,21084.0,0.204,647,2.2,North,0
LN001524,A,22000.0,7194.0,0.3387,678,4.0,North,0
LN001525,A,87922.0,27701.0,0.3307,717,3.0,South,0
LN001526,A,82111.0,43879.0,0.5414,786,8.6,North,0
LN001527,A,123518.0,40719.0,0.3373,693,2.8,South,0
LN001528,A,82130.0,20475.0,0.2033,743,8.0,North,0
LN001529,A,41535.0,10318.0,0.2612,696,4.4,South,0
LN001530,A,58152.0,10065.0,0.2211,744,3.4,North,0
LN001531,A,92676.0,27965.0,0.2835,701,1.3,North,0
LN001532,A,112285.0,26039.0,0.2386,615,8.2,North,0
LN001533,A,107637.0,43545.0,0.4212,737,3.4,Central,0
LN001534,A,87138.0,37346.0,0.4694,675,0.7,North,0
LN001535,A,93243.0,32543.0,0.3923,766,11.1,South,0
LN001536,B,63596.0,31761.0,0.4753,667,2.5,North,0
LN001537,B,30131.0,10023.0,0.3688,649,11.9,North,0
LN001538,A,97600.0,13156.0,0.1926,791,5.9,North,0
LN001539,A,129569.0,48800.0,0.3126,771,8.4,Central,0
LN001540,A,22000.0,9801.0,0.4613,778,4.8,Central,0
LN001541,A,52048.0,22179.0,0.4042,790,5.5,North,0
LN001542,A,106004.0,30063.0,0.276,735,4.1,South,0
LN001543,A,114042.0,48126.0,0.3707,738,6.7,South,0
LN001544,A,68624.0,28790.0,0.3776,813,1.7,Central,0
LN001545,A,66022.0,32471.0,0.5035,698,3.5,Central,0
LN001546,A,105116.0,28463.0,0.2063,708,12.4,North,0
LN001547,A,74222.0,29181.0,0.3916,729,1.7,South,0
LN001548,A,84851.0,20370.0,0.245,684,9.4,North,0
LN001549,A,118314.0,56779.0,0.4821,777,6.0,Central,0
LN001550,A,130927.0,26221.0,0.1573,699,8.1,Central,0
LN001551,A,63081.0,14772.0,0.2555,673,11.9,Central,0
LN001552,A,58576.0,14799.0,0.2662,688,12.9,Central,0
LN001553,A,105230.0,41526.0,0.3496,684,6.2,North,0
LN001554,B,73198.0,37649.0,0.412,662,2.0,North,0
LN001555,A,91296.0,36284.0,0.3865,776,7.5,North,0
LN001556,B,79458.0,26337.0,0.353,584,2.9,Central,0
LN001557,A,69158.0,24027.0,0.3895,592,9.4,North,0
LN001558,B,79975.0,29247.0,0.3919,676,3.8,South,0
LN001559,A,83035.0,22221.0,0.2598,667,1.8,Central,0
LN001560,A,66577.0,25845.0,0.4007,733,6.5,South,0
LN001561,A,89958.0,24341.0,0.268,784,4.9,Central,0
LN001562,A,50741.0,12047.0,0.2631,673,2.9,Central,0
LN001563,A,84606.0,25073.0,0.2877,771,31.4,North,0
LN001564,A,85925.0,25108.0,0.2964,832,11.0,North,0
LN001565,B,56884.0,29041.0,0.5162,683,23.7,South,0
LN001566,A,115848.0,67969.0,0.5396,786,19.1,Central,0
LN001567,B,34487.0,12468.0,0.3701,696,10.0,North,0
LN001568,A,92035.0,41597.0,0.3896,699,0.7,North,0
LN001569,A,87169.0,31828.0,0.3712,587,17.1,Central,0
LN001570,A,102566.0,36685.0,0.3426,614,9.2,Central,0
LN001571,A,114778.0,59668.0,0.5455,792,10.8,North,0
LN001572,A,114062.0,57391.0,0.5468,738,4.5,North,0
LN001573,A,87038.0,32835.0,0.4139,696,1.9,South,0
LN001574,A,117806.0,59889.0,0.6392,720,2.4,Central,0
LN001575,A,134638.0,22835.0,0.1853,615,2.8,North,0
LN001576,A,106838.0,22911.0,0.1625,785,3.5,Central,0
LN001577,A,105154.0,36717.0,0.3981,716,4.8,North,0
LN001578,A,91357.0,43323.0,0.4282,727,3.6,Central,0
LN001579,A,88762.0,26470.0,0.2436,703,13.2,Central,0
LN001580,A,72487.0,34799.0,0.5795,754,6.9,Central,0
LN001581,A,90978.0,26719.0,0.2393,654,5.7,North,0
LN001582,A,52531.0,23990.0,0.4779,849,6.4,Central,0
LN001583,A,101700.0,34886.0,0.33,595,7.4,Central,1
LN001584,B,45462.0,13415.0,0.3012,738,8.4,North,0
LN001585,A,79142.0,25020.0,0.3786,653,4.1,North,0
LN001586,A,123053.0,87618.0,0.6488,799,6.0,South,0
LN001587,B,54937.0,16417.0,0.281,732,5.8,North,0
LN001588,A,100232.0,31313.0,0.3149,753,13.9,South,0
LN001589,A,78926.0,26663.0,0.2847,542,9.0,South,0
LN001590,A,114994.0,34396.0,0.3315,672,2.3,South,0
LN001591,A,89169.0,37326.0,0.3959,847,2.9,North,0
LN001592,A,96745.0,28313.0,0.2992,769,2.3,Central,0
LN001593,B,80081.0,13970.0,0.2117,675,5.5,Central,0
LN001594,B,67833.0,28448.0,0.4179,669,6.1,North,0
LN001595,A,71965.0,35251.0,0.468,712,10.5,North,0
LN001596,A,130149.0,16266.0,0.1265,643,5.9,North,1
LN001597,A,94832.0,41667.0,0.5436,681,6.1,Central,0
LN001598,A,70986.0,12555.0,0.1641,745,8.6,South,0
LN001599,A,37438.0,9341.0,0.1933,719,2.6,South,0
LN001600,A,59727.0,17676.0,0.2849,607,22.4,Central,0
LN001601,A,72483.0,25842.0,0.3428,806,10.5,North,0
LN001602,B,47653.0,15204.0,0.3184,625,16.5,North,0
LN001603,B,22000.0,4000.0,0.2666,684,16.8,South,0
LN001604,A,85243.0,30690.0,0.3614,646,9.1,Central,0
LN001605,A,64062.0,21010.0,0.3707,710,17.3,North,0
LN001606,A,36246.0,12926.0,0.269,670,6.1,Central,0
LN001607,A,78737.0,28733.0,0.4023,696,17.7,North,0
LN001608,A,75167.0,18060.0,0.2444,740,4.9,Central,0
LN001609,A,68154.0,31558.0,0.5068,745,9.9,North,0
LN001610,A,109951.0,43726.0,0.4019,691,7.9,South,0
LN001611,A,65968.0,34783.0,0.5145,702,3.0,North,0
LN001612,A,66962.0,26468.0,0.3918,681,10.4,Central,0
LN001613,B,60466.0,16408.0,0.2258,672,18.8,Central,0
LN001614,B,74612.0,15240.0,0.2074,633,7.9,North,0
LN001615,A,93047.0,19225.0,0.1953,696,1.9,South,0
LN001616,A,109657.0,43909.0,0.4334,640,4.5,Central,1
LN001617,A,88840.0,36575.0,0.3959,734,15.4,Central,0
LN001618,A,74012.0,19597.0,0.2001,724,8.4,North,0
LN001619,A,97691.0,25665.0,0.2654,811,1.8,North,0
LN001620,A,91225.0,37976.0,0.4284,691,11.4,Central,0
LN001621,B,61703.0,8330.0,0.1129,584,4.4,North,0
LN001622,B,63213.0,16242.0,0.2691,680,7.0,Central,0
LN001623,B,42948.0,10772.0,0.3045,708,2.7,Central,0
LN001624,A,71421.0,30700.0,0.4626,755,1.6,South,0
LN001625,A,74193.0,24465.0,0.3408,689,4.3,North,0
LN001626,A,85814.0,23134.0,0.2779,582,14.2,South,0
LN001627,A,81459.0,31520.0,0.3924,723,4.7,North,0
LN001628,A,58821.0,27178.0,0.4927,822,2.4,North,0
LN001629,A,131889.0,54911.0,0.4131,533,20.4,North,0
LN001630,A,124359.0,44637.0,0.3691,734,3.5,Central,0
LN001631,A,110431.0,26851.0,0.2265,710,1.5,South,0
LN001632,A,74370.0,13492.0,0.207,761,5.8,Central,0
LN001633,A,120640.0,50905.0,0.4147,669,16.8,North,0
LN001634,A,69340.0,18167.0,0.2541,654,2.9,North,0
LN001635,A,73353.0,18095.0,0.2412,678,5.2,South,0
LN001636,A,91445.0,33853.0,0.3232,645,7.9,North,0
LN001637,A,89261.0,19750.0,0.1572,687,5.2,North,0
LN001638,B,26654.0,15677.0,0.6296,713,3.5,Central,0
LN001639,B,63959.0,19674.0,0.3628,590,4.2,South,0
LN001640,B,54952.0,9955.0,0.2419,620,9.6,North,0
LN001641,B,30802.0,10386.0,0.3352,636,10.9,Central,1
LN001642,A,63570.0,5483.0,0.0615,648,8.6,North,0
LN001643,A,79703.0,13903.0,0.1798,630,6.5,Central,0
LN001644,A,48191.0,17643.0,0.3798,669,11.7,North,0
LN001645,A,70240.0,11559.0,0.1724,779,6.3,South,0
LN001646,A,82341.0,16911.0,0.1494,775,4.3,Central,0
LN001647,A,99394.0,37899.0,0.3656,800,7.5,Central,0
LN001648,B,86840.0,26674.0,0.2479,693,1.6,Central,0
LN001649,A,94419.0,43884.0,0.4665,728,2.6,Central,0
LN001650,A,85895.0,37500.0,0.477,687,3.9,North,0
LN001651,A,105858.0,29709.0,0.3293,722,22.2,South,0
LN001652,A,114734.0,32894.0,0.2902,759,6.3,Central,0
LN001653,B,70532.0,35096.0,0.5117,614,12.6,North,0
LN001654,A,79450.0,34751.0,0.3895,746,7.3,South,0
LN001655,A,93903.0,31075.0,0.3797,637,13.9,Central,0
LN001656,B,26089.0,7164.0,0.3033,606,5.3,Central,0
LN001657,A,115190.0,38849.0,0.3201,689,8.3,North,1
LN001658,A,95202.0,36772.0,0.3664,658,4.0,Central,0
LN001659,A,104072.0,48470.0,0.5375,656,4.0,Central,0
LN001660,A,57201.0,22483.0,0.4472,623,9.4,Central,0
LN001661,B,53268.0,25933.0,0.5522,642,8.8,North,1
LN001662,A,97629.0,25559.0,0.261,776,2.3,North,0
LN001663,A,97250.0,38384.0,0.2882,809,9.7,North,0
LN001664,B,66860.0,9318.0,0.1774,677,3.4,South,0
LN001665,A,112563.0,36054.0,0.274,672,4.3,South,0
LN001666,A,142034.0,68807.0,0.4163,736,2.6,Central,0
LN001667,B,83505.0,22618.0,0.3026,612,7.4,Central,0
LN001668,A,102490.0,41467.0,0.4213,719,19.8,South,0
LN001669,B,53362.0,19415.0,0.4022,680,13.2,North,0
LN001670,A,73249.0,14070.0,0.2719,659,6.2,North,0
LN001671,B,66466.0,15936.0,0.2209,667,7.0,Central,0
LN001672,A,81812.0,22168.0,0.2443,723,6.5,North,0
LN001673,A,85010.0,36067.0,0.3905,758,4.9,Central,0
LN001674,A,72575.0,20138.0,0.2877,737,4.3,North,0
LN001675,B,52113.0,13266.0,0.2716,645,1.2,Central,0
LN001676,A,80647.0,14880.0,0.2593,763,4.8,North,0
LN001677,A,70584.0,35180.0,0.5872,660,3.9,South,0
LN001678,A,101967.0,51981.0,0.5507,806,8.6,Central,0
LN001679,B,78248.0,4000.0,0.0343,641,10.6,North,0
LN001680,A,114231.0,43100.0,0.371,614,7.3,North,0
LN001681,A,49613.0,10808.0,0.2324,645,2.1,North,1
LN001682,B,36385.0,6398.0,0.0967,761,1.2,Central,0
LN001683,A,92504.0,9119.0,0.0772,722,9.3,South,0
LN001684,A,98191.0,25998.0,0.254,570,2.4,North,0
LN001685,A,86159.0,15473.0,0.2322,703,11.1,North,0
LN001686,A,50870.0,15542.0,0.3348,643,4.6,North,0
LN001687,B,44913.0,7987.0,0.1578,819,3.4,North,0
LN001688,B,87828.0,31573.0,0.4141,708,6.6,South,0
LN001689,A,61596.0,11814.0,0.1895,719,11.3,South,0
LN001690,A,50436.0,6663.0,0.0836,640,5.8,North,0
LN001691,B,74295.0,27895.0,0.4353,492,10.0,Central,0
LN001692,B,53746.0,13671.0,0.225,687,5.6,Central,0
LN001693,B,63401.0,25681.0,0.4024,750,6.9,South,0
LN001694,B,77501.0,19926.0,0.2292,691,4.6,Central,0
LN001695,A,90276.0,13880.0,0.1752,762,4.8,South,0
LN001696,B,38126.0,7529.0,0.1348,770,4.5,North,0
LN001697,A,50730.0,21671.0,0.4348,660,7.3,Central,0
LN001698,A,96652.0,22388.0,0.1932,691,5.4,Central,0
LN001699,B,59809.0,26703.0,0.4502,555,17.0,Central,0
LN001700,B,76168.0,30807.0,0.4128,644,10.9,North,0
LN001701,A,101769.0,33830.0,0.322,768,3.6,Central,0
LN001702,A,129720.0,35408.0,0.2933,748,2.2,Central,0
LN001703,B,30907.0,18342.0,0.5689,689,5.8,South,0
LN001704,B,62151.0,21057.0,0.3786,798,5.4,South,0
LN001705,A,100144.0,31739.0,0.2398,752,1.5,North,0
LN001706,A,105012.0,38995.0,0.3461,725,19.7,North,0
LN001707,A,77910.0,22420.0,0.2844,713,7.9,Central,0
LN001708,A,56843.0,21061.0,0.3485,822,8.4,North,0
LN001709,A,128764.0,37358.0,0.2228,746,2.1,North,0
LN001710,A,75562.0,21793.0,0.2941,686,5.5,North,0
LN001711,A,27134.0,6200.0,0.2303,781,8.2,South,0
LN001712,A,143472.0,23806.0,0.1297,682,6.1,South,0
LN001713,A,84935.0,39411.0,0.5033,727,17.9,North,0
LN001714,B,49507.0,18519.0,0.419,696,6.0,North,0
LN001715,B,53988.0,8028.0,0.1718,596,2.9,Central,0
LN001716,B,67050.0,5326.0,0.03,633,6.2,South,0
LN001717,A,92483.0,28727.0,0.3504,783,13.9,North,0
LN001718,A,71987.0,32791.0,0.441,794,1.6,Central,0
LN001719,A,72566.0,12538.0,0.1538,753,15.6,North,0
LN001720,B,64751.0,22266.0,0.4068,623,2.2,Central,1
LN001721,A,101888.0,46101.0,0.3858,804,6.5,North,0
LN001722,B,43092.0,15918.0,0.4177,690,12.0,South,0
LN001723,A,96708.0,39532.0,0.3388,730,2.4,Central,0
LN001724,A,48707.0,8630.0,0.1445,850,1.8,Central,0
LN001725,A,84368.0,14788.0,0.184,850,15.4,Central,0
LN001726,A,87087.0,18377.0,0.1964,702,14.6,Central,0
LN001727,A,72023.0,10079.0,0.169,779,12.5,North,0
LN001728,A,85705.0,24408.0,0.3641,703,10.3,South,0
LN001729,A,102954.0,38301.0,0.4105,708,2.7,South,0
LN001730,B,65841.0,20653.0,0.3598,606,1.3,Central,0
LN001731,B,45261.0,16362.0,0.3548,653,7.0,North,0
LN001732,A,91428.0,4000.0,0.0929,747,19.3,North,0
LN001733,B,64049.0,18853.0,0.2464,711,2.8,Central,0
LN001734,A,64489.0,23179.0,0.3906,819,5.9,Central,0
LN001735,B,49529.0,14919.0,0.2759,629,5.0,North,1
LN001736,A,77848.0,26592.0,0.3518,655,7.0,Central,0
LN001737,B,32720.0,10009.0,0.3076,559,4.0,Central,0
LN001738,A,86985.0,24430.0,0.3163,702,14.4,Central,0
LN001739,A,108412.0,26174.0,0.277,797,6.1,North,0
LN001740,A,96870.0,23521.0,0.1614,541,1.2,North,1
LN001741,A,88402.0,26383.0,0.2827,573,12.5,Central,0
LN001742,B,79056.0,27739.0,0.2902,609,7.6,South,0
LN001743,A,97408.0,16124.0,0.1756,769,11.4,South,0
LN001744,A,110436.0,20430.0,0.1875,827,1.0,South,0
LN001745,A,63080.0,28699.0,0.4253,732,8.8,North,0
LN001746,A,80097.0,18203.0,0.2163,705,4.2,North,0
LN001747,A,93448.0,39951.0,0.4456,598,6.4,South,0
LN001748,A,92395.0,26980.0,0.2423,752,3.0,North,0
LN001749,A,139505.0,54934.0,0.3724,742,6.8,South,0
LN001750,A,111798.0,51804.0,0.4907,716,6.3,Central,1
LN001751,A,131585.0,39026.0,0.2525,798,1.0,Central,0
LN001752,A,111777.0,45162.0,0.3242,677,8.3,South,0
LN001753,A,105124.0,39171.0,0.4255,675,7.0,Central,0
LN001754,B,86169.0,24648.0,0.2805,652,7.0,Central,0
LN001755,A,45904.0,11924.0,0.2921,613,9.1,Central,0
LN001756,A,117258.0,18871.0,0.1893,749,3.5,North,0
LN001757,A,127314.0,43244.0,0.4087,734,2.8,South,0
LN001758,A,69758.0,25719.0,0.3639,759,12.8,South,0
LN001759,A,41085.0,11649.0,0.2687,640,7.4,South,1
LN001760,A,137836.0,62663.0,0.4391,700,8.7,Central,1
LN001761,B,22000.0,7976.0,0.3879,658,6.5,South,0
LN001762,B,51084.0,14249.0,0.2669,528,7.2,South,0
LN001763,A,57786.0,14145.0,0.2857,666,6.7,North,0
LN001764,A,91310.0,29799.0,0.317,715,1.5,North,0
LN001765,A,88001.0,12275.0,0.0781,727,27.9,Central,0
LN001766,A,99632.0,26529.0,0.2156,734,3.8,North,0
LN001767,A,96158.0,44690.0,0.4452,740,6.2,North,0
LN001768,A,60966.0,21327.0,0.3755,717,0.6,Central,0
LN001769,A,54901.0,21830.0,0.4332,768,2.8,Central,0
LN001770,A,82599.0,22491.0,0.3241,620,20.6,Central,0
LN001771,B,61763.0,25388.0,0.4096,640,2.0,Central,0
LN001772,B,62175.0,4000.0,0.0645,774,16.9,Central,0
LN001773,A,60176.0,16636.0,0.2702,687,4.5,Central,0
LN001774,A,50453.0,25341.0,0.549,682,6.2,Central,0
LN001775,A,95652.0,29825.0,0.3474,720,2.7,North,0
LN001776,A,57942.0,36937.0,0.5964,684,4.4,Central,1
LN001777,A,53640.0,4000.0,0.0716,736,11.6,North,0
LN001778,A,70940.0,20618.0,0.2556,701,13.5,North,0
LN001779,A,67750.0,20346.0,0.2574,779,5.9,South,0
LN001780,B,88184.0,26058.0,0.325,602,2.3,Central,0
LN001781,A,98752.0,16806.0,0.1451,656,3.9,South,0
LN001782,A,92942.0,30246.0,0.3523,685,4.5,North,1
LN001783,A,129456.0,20219.0,0.077,807,2.1,North,0
LN001784,A,85189.0,29987.0,0.4145,659,2.5,Central,0
LN001785,A,101135.0,43893.0,0.3398,686,8.1,Central,0
LN001786,A,68379.0,18484.0,0.2721,812,18.6,South,0
LN001787,A,32288.0,18583.0,0.5709,704,4.0,North,0
LN001788,A,55239.0,21956.0,0.4523,696,8.1,Central,0
LN001789,A,86285.0,34588.0,0.363,850,4.0,Central,0
LN001790,B,34797.0,10624.0,0.3246,627,7.5,North,0
LN001791,A,53481.0,22494.0,0.3434,585,11.6,Central,1
LN001792,A,62022.0,18193.0,0.3151,678,1.9,South,1
LN001793,B,60198.0,15238.0,0.2437,593,6.9,Central,0
LN001794,A,174036.0,29104.0,0.1179,683,3.2,North,0
LN001795,B,67529.0,39236.0,0.5718,633,3.4,South,0
LN001796,B,84568.0,24519.0,0.3273,565,6.2,Central,0
LN001797,B,46810.0,20215.0,0.3667,576,2.2,South,1
LN001798,A,99914.0,15060.0,0.2248,698,7.2,North,0
LN001799,A,38490.0,6967.0,0.2557,744,7.7,North,0
LN001800,A,50886.0,9655.0,0.2026,611,5.9,North,0
LN001801,B,61342.0,14902.0,0.2713,624,5.5,South,0
LN001802,A,54480.0,13748.0,0.2237,635,5.3,North,0
LN001803,A,66940.0,26839.0,0.4428,660,18.2,Central,0
LN001804,B,73124.0,12552.0,0.1407,638,6.4,Central,0
LN001805,A,101337.0,31965.0,0.3515,738,8.8,Central,0
LN001806,A,78800.0,18785.0,0.2615,763,10.3,Central,0
LN001807,A,103231.0,20508.0,0.1451,681,5.6,Central,0
LN001808,B,65720.0,15003.0,0.2491,662,2.2,Central,0
LN001809,A,100589.0,22929.0,0.3014,636,9.8,North,0
LN001810,A,90344.0,29796.0,0.3088,635,5.1,Central,0
LN001811,B,65354.0,27669.0,0.4184,542,1.4,South,0
LN001812,A,56307.0,29509.0,0.5436,675,14.6,Central,0
LN001813,A,74015.0,26910.0,0.3683,627,20.6,Central,0
LN001814,A,39152.0,13276.0,0.3571,783,8.4,Central,0
LN001815,B,60655.0,5284.0,0.1462,718,2.5,Central,0
LN001816,A,77284.0,33528.0,0.3824,730,5.6,North,0
LN001817,A,76656.0,21830.0,0.3081,720,16.3,North,0
LN001818,B,75514.0,18472.0,0.2652,585,9.6,Central,1
LN001819,B,37823.0,14746.0,0.3426,576,10.6,North,0
LN001820,A,111492.0,23833.0,0.221,666,9.5,South,0
LN001821,A,79271.0,33695.0,0.4885,781,13.8,North,0
LN001822,A,98342.0,45463.0,0.4592,816,4.0,Central,0
LN001823,A,88660.0,11610.0,0.2026,753,4.1,South,0
LN001824,B,73814.0,19624.0,0.2502,635,9.3,Central,0
LN001825,A,106891.0,26952.0,0.2263,752,8.6,North,0
LN001826,A,51768.0,4782.0,0.1097,702,2.7,Central,0
LN001827,A,99338.0,14533.0,0.1314,709,3.8,Central,0
LN001828,A,55244.0,8921.0,0.1956,691,19.6,North,0
LN001829,A,52342.0,9124.0,0.1219,801,3.7,North,0
LN001830,B,41767.0,13372.0,0.3583,729,17.4,South,0
LN001831,A,97156.0,21455.0,0.1917,745,14.1,Central,0
LN001832,B,55345.0,17518.0,0.309,688,7.4,North,0
LN001833,A,75926.0,24124.0,0.2782,647,4.0,South,0
LN001834,B,48227.0,15283.0,0.3489,735,2.9,North,0
LN001835,B,99402.0,45745.0,0.4725,678,9.0,North,0
LN001836,B,60859.0,33581.0,0.6614,591,8.7,North,0
LN001837,B,48588.0,15462.0,0.2971,608,4.2,Central,0
LN001838,A,93402.0,23220.0,0.2402,678,7.3,South,0
LN001839,B,70454.0,13569.0,0.1281,770,0.9,North,0
LN001840,A,42821.0,12851.0,0.2761,576,17.4,North,0
LN001841,A,58306.0,20090.0,0.4003,636,1.5,Central,0
LN001842,A,76407.0,34866.0,0.5195,641,3.3,North,1
LN001843,A,97603.0,26412.0,0.2595,652,5.2,North,0
LN001844,A,111447.0,36928.0,0.4329,784,6.4,South,0
LN001845,A,62437.0,10821.0,0.2163,647,5.2,Central,0
LN001846,B,71316.0,24452.0,0.3462,758,6.5,North,0
LN001847,A,126860.0,34051.0,0.2768,654,6.6,North,0
LN001848,A,87688.0,41427.0,0.4913,746,1.3,North,0
